content,reviewCreatedVersion,score,cleaned_content
"luar biasa loh aplikasi dana saya sering pake dana, mohon maaf ibu bapa yang saya hormati kenapah sya gagal aktifkan dana cicilan tolong bantuan limit nya muncul saya sudah sangat kecewa sama dana kurang bagus",2.122.0,1,"luar biasa loh aplikasi dana saya sering pake dana, mohon maaf ibu bapa yang saya hormati kenapah sya gagal aktifkan dana cicilan tolong bantuan limit nya muncul saya sudah sangat kecewa sama dana kurang bagus"
pihak dana atau karyawan nya sendiri udah mulai rakus mau komplain juga percuma hehe,2.122.0,1,pihak dana atau karyawan nya sendiri udah mulai rakus mau komplain juga percuma hehe
terimakasih.... atas segalanya.... sukses selalu untuk kita semua... 💯💯💯,2.122.0,5,terimakasih.... atas segalanya.... sukses selalu untuk kita semua...
kenapa dana cicil tidak muncul?,2.122.0,1,kenapa dana cicil tidak muncul?
"aneh banget, pas ada duit di dana tiba2 lgsg kepotong . ktnya langganan di google . giliran gk ada duit nya gk ada pemberitahuan begitu . mana customer service nya robot bukan orng aneh jelk bgt dana",2.122.0,1,"aneh banget, pas ada duit di dana tiba2 lgsg kepotong . ktnya langganan di google . giliran gk ada duit nya gk ada pemberitahuan begitu . mana customer service nya robot bukan orng aneh jelk bgt dana"
Saldo kepotong tiba² padahal gaka da langgganan apa²!!!,2.121.0,1,saldo kepotong tiba padahal gaka da langgganan apa !!!
"Mengecewakan pelayanannya. Hp dan nomor lama hilang tidak bisa masuk akun dana lagi. pengajuan ganti nomor ribet dan selalu gagal. Transfer akun dari nomor hilang ke yang baru tidak bisa di lakukan, alasan ada aset aktif. Justru itu minta penggantian akun karena ada isinya. kebayang kalo di dalamnya ada 3 triliun. pas minta transfer akun gak bisa. dimakan tuh sepertinya ama mereka. data padahal lengkap, scan muka juga lolos. alasan ada aset aktif, jadi gak bisa. keren banget uang panasnya",2.121.0,1,"mengecewakan pelayanannya. hp dan nomor lama hilang tidak bisa masuk akun dana lagi. pengajuan ganti nomor ribet dan selalu gagal. transfer akun dari nomor hilang ke yang baru tidak bisa di lakukan, alasan ada aset aktif. justru itu minta penggantian akun karena ada isinya. kebayang kalo di dalamnya ada 3 triliun. pas minta transfer akun gak bisa. dimakan tuh sepertinya ama mereka. data padahal lengkap, scan muka juga lolos. alasan ada aset aktif, jadi gak bisa. keren banget uang panasnya"
saya udah 3tahu. pakek dana. tapi gak ada dana cicil di aplikasi saya,2.121.0,5,saya udah 3tahu. pakek dana. tapi gak ada dana cicil di aplikasi saya
Ini gimana si dana untuk keamanannya masa ada perangkat lain yang tidak di kenali masuk k akun dana saya dan saldo saya 4.2 juta lenyap tolong solusinya udah minta arahan ke asisten Diana gk ad juga pencerahan sedikitpun dan juga itu orang yang hack akun saya bukan cuma mengambil saldo dana saya tapi juga meminjam dana cicil ini gimana solusinya dana? saya udah lapor via email tapi GK ad solusi juga tolong pihak dana kasi solusinya jgan main cuci tangan aja apk kalian GK ad keamanaya sama sekali,2.121.0,1,ini gimana si dana untuk keamanannya masa ada perangkat lain yang tidak di kenali masuk k akun dana saya dan saldo saya 4.2 juta lenyap tolong solusinya udah minta arahan ke asisten diana gk ad juga pencerahan sedikitpun dan juga itu orang yang hack akun saya bukan cuma mengambil saldo dana saya tapi juga meminjam dana cicil ini gimana solusinya dana? saya udah lapor via email tapi gk ad solusi juga tolong pihak dana kasi solusinya jgan main cuci tangan aja apk kalian gk ad keamanaya sama sekali
saya mau jukan dana cicil,2.122.0,5,saya mau jukan dana cicil
dana cicil tidak muncul,2.122.0,3,dana cicil tidak muncul
tolong di hapus notifikasi ocean itu sangat sangat terganggu.,2.122.0,2,tolong di hapus notifikasi ocean itu sangat sangat terganggu.
mempermudah pembayaran secara online.,2.122.0,5,mempermudah pembayaran secara online.
kok gak bisa di liat saldo ny kok 0 saldo nyapencairan di rekening ada gak ada transaksi hari ini. padahal ada.,2.122.0,3,kok gak bisa di liat saldo ny kok 0 saldo nyapencairan di rekening ada gak ada transaksi hari ini. padahal ada.
"aplikasi sangat jelek,, akun mudah di bobol orang,, akun saya habis di bobol 200k kakak aaya juga 850k raib di bobol orang",2.122.0,1,"aplikasi sangat jelek,, akun mudah di bobol orang,, akun saya habis di bobol 200k kakak aaya juga 850k raib di bobol orang"
"tidak amanah, beri bantuan minuss",2.122.0,1,"tidak amanah, beri bantuan minuss"
Makin lama makin ga jelas ini aplikasi kadang keluar sendiri uang selalu ilang kadang ga jelas mau minta bantuan aja susah bener,2.122.0,1,makin lama makin ga jelas ini aplikasi kadang keluar sendiri uang selalu ilang kadang ga jelas mau minta bantuan aja susah bener
"bagus, tapi apa' serba pakai adm",2.121.0,4,"bagus, tapi apa serba pakai adm"
Kak kenapa di setiap melunasi semua cicilan dana cicil limit nya tidak bisa di gunakan kembali bahkan sudah 1 bulan lebih dana cicil tidak bisa d gunkann. kenapa kak padahal aku di setiap pinjam dana cicil selalu di lunasi lebih awal.. mohon bantuannya,2.122.0,5,kak kenapa di setiap melunasi semua cicilan dana cicil limit nya tidak bisa di gunakan kembali bahkan sudah 1 bulan lebih dana cicil tidak bisa d gunkann. kenapa kak padahal aku di setiap pinjam dana cicil selalu di lunasi lebih awal.. mohon bantuannya
sekarang dana susah login kalau udah ganti hp baru,2.122.0,5,sekarang dana susah login kalau udah ganti hp baru
awal awal nya aplikasi ini bagus dan terpercaya tapi kenapa sekarang malah jadi tidak bisa dipercaya uang yang didana saya masih ada tapi apk nya tidak bisa dibuka dan tidak bisa dipakai lagi nomor dana yang biasa mau diganti pun ke nomor baru tetap saja tidak bisa dibuka aplikasi ini PEMBOHONG DAN PENGAMBIL UANG ORANG DIAKUN DANA ‼️‼️‼️‼️,2.122.0,1,awal awal nya aplikasi ini bagus dan terpercaya tapi kenapa sekarang malah jadi tidak bisa dipercaya uang yang didana saya masih ada tapi apk nya tidak bisa dibuka dan tidak bisa dipakai lagi nomor dana yang biasa mau diganti pun ke nomor baru tetap saja tidak bisa dibuka aplikasi ini pembohong dan pengambil uang orang diakun dana
mau aktif dana cicil di fitur dana,2.122.0,5,mau aktif dana cicil di fitur dana
kenapa aktipasi dana cicil harus nunggu 5 hari padahal udah bener hadeh,2.122.0,2,kenapa aktipasi dana cicil harus nunggu 5 hari padahal udah bener hadeh
Sy sangat membutuh kan aplk ini,2.122.0,5,sy sangat membutuh kan aplk ini
niat hati mau dipakai buat transaksi jualan ehh malah ngak bisa di tarik uangnya. buat yg lain lebih baik pakai qris bank aja deh asli ngak ribet dan nasib seperti saya ini. entah uang harus diikhlaskan atau gak bingung saya,2.121.0,1,niat hati mau dipakai buat transaksi jualan ehh malah ngak bisa di tarik uangnya. buat yg lain lebih baik pakai qris bank aja deh asli ngak ribet dan nasib seperti saya ini. entah uang harus diikhlaskan atau gak bingung saya
"nunggu di proses 2hari daftar dacil ujung""nya malah gk bisa,padahal udah lebih dari 7thn transaksi pke dana,dasar apk gk jelas",2.122.0,1,"nunggu di proses 2hari daftar dacil ujung nya malah gk bisa,padahal udah lebih dari 7thn transaksi pke dana,dasar apk gk jelas"
aplikasi ini sangat bagus 👍,2.120.1,5,aplikasi ini sangat bagus
saya suka aplikasi ini sangat membantu,2.122.0,5,saya suka aplikasi ini sangat membantu
terima kasih sahabat ku semuanya,2.122.0,5,terima kasih sahabat ku semuanya
Kenapa ga bisa di Install.. padahal sudah Update... Sekarang ribet banget... Hubungi Call center nya lama respon nya.. sampai pulsa habis... Tolong segera diperbaiki..,2.122.0,5,kenapa ga bisa di install.. padahal sudah update... sekarang ribet banget... hubungi call center nya lama respon nya.. sampai pulsa habis... tolong segera diperbaiki..
"wrong password, padahal belum pernah ganti",2.120.1,4,"wrong password, padahal belum pernah ganti"
kenapa da saya gak ada dana cicilannya,2.122.0,1,kenapa da saya gak ada dana cicilannya
gimana akun saya ko Masi belom Adah dana cicil nya mohon di bantu,2.122.0,5,gimana akun saya ko masi belom adah dana cicil nya mohon di bantu
hampir tiap minggu Update melulu kerjaan coba sekalian,2.120.1,2,hampir tiap minggu update melulu kerjaan coba sekalian
sangat membantu untuk segala jenis transaksi,2.122.0,5,sangat membantu untuk segala jenis transaksi
aplikasinya bagus cuman fitur dana cicil nya ngaa di bukak,2.122.0,5,aplikasinya bagus cuman fitur dana cicil nya ngaa di bukak
saya bingung kenapa saya sudah gak bisa pakai lagi menu REKAN DANA PADAHAL SELAMA INI BISA.. SUDAH RESET UN INSTAL ULANG APLIKASI DANA TETAP SAJA GAK BISA. SUDAH LAPOR JAWABANNYA ITU2 AJA.. GAK ADA SOLUSINYA.. BINGUNG HARUS LAPOR KEMANA LAGI😪😪😪,2.121.0,5,saya bingung kenapa saya sudah gak bisa pakai lagi menu rekan dana padahal selama ini bisa.. sudah reset un instal ulang aplikasi dana tetap saja gak bisa. sudah lapor jawabannya itu2 aja.. gak ada solusinya.. bingung harus lapor kemana lagi
infomarsi dana cicil kapan bisa digunakan dan dana instan juga gak bisa di buka,2.122.0,5,infomarsi dana cicil kapan bisa digunakan dan dana instan juga gak bisa di buka
tolong perbaiki fitur penarikan dana goals lah saya gabisa narik malah ngestuck,2.122.0,3,tolong perbaiki fitur penarikan dana goals lah saya gabisa narik malah ngestuck
"Qadarallah, Hilang 500 rupiah perharinya. Sadarnya ketika saldo saya genap. Karna baru top up 250rb hari pertama kurang 500, hari kedua berkurang lagi 500. Nampaknya kecil, namun kalau setiap hari gak sadar namanyakan pencurian. Saya tidak ada mengklik ataupun mengaktifkan apapun. Biasnaya saya tidak pernah cek saldo karna memang anggaknya kadang tidak genap juga makannya gak ngeh. Padahal sudah bertahun tahun pakai DANA ini. Semoga bisa lebih baik lagi.",2.122.0,1,"qadarallah, hilang 500 rupiah perharinya. sadarnya ketika saldo saya genap. karna baru top up 250rb hari pertama kurang 500, hari kedua berkurang lagi 500. nampaknya kecil, namun kalau setiap hari gak sadar namanyakan pencurian. saya tidak ada mengklik ataupun mengaktifkan apapun. biasnaya saya tidak pernah cek saldo karna memang anggaknya kadang tidak genap juga makannya gak ngeh. padahal sudah bertahun tahun pakai dana ini. semoga bisa lebih baik lagi."
transaksi lancar tapi sayang nya di akun saya tidak ada dana cicil nya,2.122.0,1,transaksi lancar tapi sayang nya di akun saya tidak ada dana cicil nya
ini gimana sih. udah update premium tapi masih belum bisa transfer ke bank lain.,2.122.0,4,ini gimana sih. udah update premium tapi masih belum bisa transfer ke bank lain.
seharusnya beri dana paylater untuk bentuk sebagai nasabah yang sudah berangasur lama dan menggunakan aplikasi dana...dan tolong keamanannya segera di perketat mosok aku gada tagihan kok malah hilang saldonya gampang dibobol,2.122.0,4,seharusnya beri dana paylater untuk bentuk sebagai nasabah yang sudah berangasur lama dan menggunakan aplikasi dana...dan tolong keamanannya segera di perketat mosok aku gada tagihan kok malah hilang saldonya gampang dibobol
"Dana Dompet Digital, sangat mewakili pembayaran kaula muda. mempermudah uang digital",2.122.0,5,"dana dompet digital, sangat mewakili pembayaran kaula muda. mempermudah uang digital"
tolon di aktip la dana peleter saya,2.121.0,1,tolon di aktip la dana peleter saya
smartpay parah...knapa harus otomatis saya di telpon setiap hari kaya utang aja...sangat mengganggu,2.122.0,5,smartpay parah...knapa harus otomatis saya di telpon setiap hari kaya utang aja...sangat mengganggu
"uang Gw tiba"" ilang bangke lah padahal gak di pake apa apa baru kali ini kecewa bet sama apk ini",2.122.0,1,uang gw tiba ilang bangke lah padahal gak di pake apa apa baru kali ini kecewa bet sama apk ini
bagai mana cara munculkan dana cicil,2.119.0,3,bagai mana cara munculkan dana cicil
"mending yg pakai dana uninstal aja pelayanan buruk eror, mending gausah dipakai. dana cicil gabisa dipakai, ngapain ada saldo dana cicil tapi gabisa dipakai tir mikir!",2.122.0,1,"mending yg pakai dana uninstal aja pelayanan buruk eror, mending gausah dipakai. dana cicil gabisa dipakai, ngapain ada saldo dana cicil tapi gabisa dipakai tir mikir!"
aplikasi nya mantap cmn penarikanya kurang bagus,2.121.0,3,aplikasi nya mantap cmn penarikanya kurang bagus
karena jelek tidak ada gratis uang,2.122.0,5,karena jelek tidak ada gratis uang
sangat terbantu pake aplikasi ini,2.119.0,5,sangat terbantu pake aplikasi ini
sangat membantu transaksi saya,2.121.0,5,sangat membantu transaksi saya
mau upgrade malah di bilang KTP editan emang aplikasi gak guna,2.122.0,1,mau upgrade malah di bilang ktp editan emang aplikasi gak guna
ini dana ko ngk bisa ke buka knp ya sebelumnya msih aman² aja udh 2 hari sya coba lagi tetep ngk bisa.keluar ke beranda trss apa lgi eror?,2.122.0,1,ini dana ko ngk bisa ke buka knp ya sebelumnya msih aman aja udh 2 hari sya coba lagi tetep ngk bisa.keluar ke beranda trss apa lgi eror?
bintang satu ajah karna fitur dana cicil saya tidak muncul padahal akun dana sudah premium dan selalu aktiv berteransaksi...,2.122.0,1,bintang satu ajah karna fitur dana cicil saya tidak muncul padahal akun dana sudah premium dan selalu aktiv berteransaksi...
gak bisa login mohon pihK dana di perbaiki,2.122.0,5,gak bisa login mohon pihk dana di perbaiki
"Kenapa sekarang dana jadi lemot bget sih ? mau buka menu dana emas, dana bisnis lelet bgt plislah benerin, kalau perlu tingkatin gaji it nya 😌🙏",2.122.0,3,"kenapa sekarang dana jadi lemot bget sih ? mau buka menu dana emas, dana bisnis lelet bgt plislah benerin, kalau perlu tingkatin gaji it nya"
"saya dh bertahun tahun pake dana kok blum ad dpat dana instannya dan dana cicil saya ngak naik2 limit ny,padahal saya bayar trus..mohon dibantu boss..teman2 saya dpat dana instan di dana ny..saya ngak dapat2 mohon di bantu ..makasih",2.122.0,5,"saya dh bertahun tahun pake dana kok blum ad dpat dana instannya dan dana cicil saya ngak naik2 limit ny,padahal saya bayar trus..mohon dibantu boss..teman2 saya dpat dana instan di dana ny..saya ngak dapat2 mohon di bantu ..makasih"
tolong aktifkan dana cicil ku,2.122.0,5,tolong aktifkan dana cicil ku
"gak jelas amat, bayar hutang dana cicil lebih cepat malah di ban akun nya. ngamplong nih aplikasi.",2.122.0,1,"gak jelas amat, bayar hutang dana cicil lebih cepat malah di ban akun nya. ngamplong nih aplikasi."
dana cicil saya kok belum muncul kak,2.122.0,5,dana cicil saya kok belum muncul kak
lebih mudah Dan lancar,2.122.0,5,lebih mudah dan lancar
"lama kali ah proses qris aja padahal, dah 4 bulan lebih kutungguin nggak juga jadi. disuruh nunggu 7 hari 4 hari tapi gajadi jadi. data semua okee padahal, pada kerja apa nggak si orang dana ni",2.122.0,1,"lama kali ah proses qris aja padahal, dah 4 bulan lebih kutungguin nggak juga jadi. disuruh nunggu 7 hari 4 hari tapi gajadi jadi. data semua okee padahal, pada kerja apa nggak si orang dana ni"
assalamualaikum izin nanya saya pengguna lama tapi knpa saya dana payleter saya ga muncul ia tolong donk di bantu...,2.122.0,5,assalamualaikum izin nanya saya pengguna lama tapi knpa saya dana payleter saya ga muncul ia tolong donk di bantu...
"Fitur Dana Cicil Saya Kok Ga Ada Yaa , Padahal Dana Sudah Premium Dan Sudah Aktif DANA+",2.122.0,4,"fitur dana cicil saya kok ga ada yaa , padahal dana sudah premium dan sudah aktif dana"
Dibantu login ke akun saya,2.122.0,4,dibantu login ke akun saya
transaksi uang masuk kena biaya 1000. sehari 50x transaksi masuk udh habis 50rb. makin parah aja !!!,2.122.0,1,transaksi uang masuk kena biaya 1000. sehari 50x transaksi masuk udh habis 50rb. makin parah aja !!!
saya kasih bintang 5 karena respon cepat menutupi keluhan usernya. Semoga seterusnya danasemakinsukses dan terus bisa membantu kelancaran financial usernya,2.121.0,5,saya kasih bintang 5 karena respon cepat menutupi keluhan usernya. semoga seterusnya danasemakinsukses dan terus bisa membantu kelancaran financial usernya
"sejauh ini aplikasi berfungsi dengan baik, aku nyimpen uang di dana sampe 1th pun nominal tidak berubah dan tidak hilang. tapi tadi malam kecewa karna top up gopay lewat dana sampe sekarang saldo belum masuk. dimana letak permasalahan nya ya? karna nomer tujuan sudah benar, sudah lapor ke cs juga. mohon segera diproses refund nya karna uang itu jumlah nya tidak sedikit terima kasih",2.121.0,5,"sejauh ini aplikasi berfungsi dengan baik, aku nyimpen uang di dana sampe 1th pun nominal tidak berubah dan tidak hilang. tapi tadi malam kecewa karna top up gopay lewat dana sampe sekarang saldo belum masuk. dimana letak permasalahan nya ya? karna nomer tujuan sudah benar, sudah lapor ke cs juga. mohon segera diproses refund nya karna uang itu jumlah nya tidak sedikit terima kasih"
kecewa banget sama dana udah pakai lama tapi di php in ada fitur dana instan dulu pertama kali pakai bisa sekarang sudah di lunasin tidak bisa di pakai lagi kalau gitu tau dari dulu gak ku pakai atau jangan di adakan fitur dana instan,2.122.0,1,kecewa banget sama dana udah pakai lama tapi di php in ada fitur dana instan dulu pertama kali pakai bisa sekarang sudah di lunasin tidak bisa di pakai lagi kalau gitu tau dari dulu gak ku pakai atau jangan di adakan fitur dana instan
"pengalaman yang sangat baik tapi tolong min ini kan keamanan saya udh 100% premium tapi kok ada yang mencoba masuk min, tolong dong solusinya min soalnya jadi takut nyimpen uang di dana kalo ada notif kyk begitu, soalnya dulu pernah ilang langsung uang di aplikasi dana Saya, bukan masalah saldo nya min tapi masalah keamanannya tolong min di perkuat lagi kalo masalah saldo saya sudah ikhlas tapi keamanan dari aplikasinya min soalnya dari kemarin dana saya ada notif, ada yang mencoba masuk.",2.122.0,5,"pengalaman yang sangat baik tapi tolong min ini kan keamanan saya udh 100 premium tapi kok ada yang mencoba masuk min, tolong dong solusinya min soalnya jadi takut nyimpen uang di dana kalo ada notif kyk begitu, soalnya dulu pernah ilang langsung uang di aplikasi dana saya, bukan masalah saldo nya min tapi masalah keamanannya tolong min di perkuat lagi kalo masalah saldo saya sudah ikhlas tapi keamanan dari aplikasinya min soalnya dari kemarin dana saya ada notif, ada yang mencoba masuk."
